,nose,nose,right ear,right ear,left ear,left ear,tail,tail
42,-3.1517696380615234,-1.9867362976074217,-2.2981271743774414,-5.8336944580078125,-1.297529697418213,-1.772892951965332,-0.4957814216613769,-0.0075955390930175
43,-3.1517696380615234,-1.9867362976074217,-2.2981271743774414,-5.8336944580078125,-1.297529697418213,-1.772892951965332,-0.4957814216613769,-0.0075955390930175
44,-3.1517696380615234,-1.9867362976074217,-2.2981271743774414,-5.8336944580078125,-1.297529697418213,-1.772892951965332,-0.4957814216613769,-0.0075955390930175
45,-3.1517696380615234,-1.9867362976074217,-2.2981271743774414,-5.8336944580078125,-1.297529697418213,-1.772892951965332,-0.4957814216613769,-0.0075955390930175
46,-3.1517696380615234,-1.9867362976074217,-2.2981271743774414,-5.8336944580078125,-1.297529697418213,-1.772892951965332,-0.4957814216613769,-0.0075955390930175
47,-3.1517696380615234,-1.9867362976074217,-2.2981271743774414,-5.8336944580078125,-1.297529697418213,-1.772892951965332,-0.4957814216613769,-0.0075955390930175
48,-3.1517696380615234,-1.9867362976074217,-2.2981271743774414,-5.8336944580078125,-1.297529697418213,-1.772892951965332,-0.4957814216613769,-0.0075955390930175
49,-3.1517696380615234,-1.9867362976074217,-2.2981271743774414,-5.8336944580078125,-1.297529697418213,-1.772892951965332,-0.4957814216613769,-0.0075955390930175
50,-3.1517696380615234,-1.9867362976074217,-2.2981271743774414,-5.8336944580078125,-1.297529697418213,-1.772892951965332,-0.4957814216613769,-0.0075955390930175
51,-3.1517696380615234,-1.9867362976074217,-2.2981271743774414,-5.8336944580078125,-1.297529697418213,-1.772892951965332,-0.4957814216613769,-0.0075955390930175
52,-3.1517696380615234,-1.9867362976074217,-2.2981271743774414,-5.8336944580078125,-1.297529697418213,-1.772892951965332,-0.4957814216613769,-0.0075955390930175
53,-3.1517696380615234,-1.9867362976074217,-2.2981271743774414,-5.8336944580078125,-1.297529697418213,-1.772892951965332,-0.4957814216613769,-0.0075955390930175
54,-3.1517696380615234,-1.9867362976074217,-2.2981271743774414,-5.8336944580078125,-1.297529697418213,-1.772892951965332,-0.4957814216613769,-0.0075955390930175
55,-3.1517696380615234,-1.9867362976074217,-2.2981271743774414,-5.8336944580078125,-1.297529697418213,-1.772892951965332,-0.4957814216613769,-0.0075955390930175
56,-3.1517696380615234,-1.9867362976074217,-2.2981271743774414,-5.8336944580078125,-1.297529697418213,-1.772892951965332,-0.4957814216613769,-0.0075955390930175
57,-3.1517696380615234,-1.9867362976074217,-2.2981271743774414,-5.8336944580078125,-1.297529697418213,-1.772892951965332,-0.4957814216613769,-0.0075955390930175
58,-3.1517696380615234,-1.9867362976074217,-2.2981271743774414,-5.8336944580078125,-1.297529697418213,-1.772892951965332,-0.4957814216613769,-0.0075955390930175
59,-3.1517696380615234,-1.9867362976074217,-2.2981271743774414,-5.8336944580078125,-1.297529697418213,-1.772892951965332,-0.4957814216613769,-0.0075955390930175
60,-3.1517696380615234,-1.9867362976074217,-2.2981271743774414,-5.8336944580078125,-1.297529697418213,-1.772892951965332,-0.4957814216613769,-0.0075955390930175
61,-3.1517696380615234,-1.9867362976074217,-2.2981271743774414,-5.8336944580078125,-1.297529697418213,-1.772892951965332,-0.4957814216613769,-0.0075955390930175
62,-3.1517696380615234,-1.9867362976074217,-2.2981271743774414,-5.8336944580078125,-1.297529697418213,-1.772892951965332,-0.4957814216613769,-0.0075955390930175
63,-3.1517696380615234,-1.9867362976074217,-2.2981271743774414,-5.8336944580078125,-1.297529697418213,-1.772892951965332,-0.4957814216613769,-0.0075955390930175
64,-3.1517696380615234,-1.9867362976074217,-2.2981271743774414,-5.8336944580078125,-1.297529697418213,-1.772892951965332,-0.4957814216613769,-0.0075955390930175
65,-3.1517696380615234,-1.9867362976074217,-2.2981271743774414,-5.8336944580078125,-1.297529697418213,-1.772892951965332,-0.4957814216613769,-0.0075955390930175
66,-3.1517696380615234,-1.9867362976074217,-2.2981271743774414,-5.8336944580078125,-1.297529697418213,-1.772892951965332,-0.4957814216613769,-0.0075955390930175
67,-3.1517696380615234,-1.9867362976074217,-2.2981271743774414,-5.8336944580078125,-1.297529697418213,-1.772892951965332,-0.4957814216613769,-0.0075955390930175
68,-3.1517696380615234,-1.9867362976074217,-2.2981271743774414,-5.8336944580078125,-1.297529697418213,-1.772892951965332,-0.4957814216613769,-0.0075955390930175
69,-3.1517696380615234,-1.9867362976074217,-2.2981271743774414,-5.8336944580078125,-1.297529697418213,-1.772892951965332,-0.4957814216613769,-0.0075955390930175
70,-3.1517696380615234,-1.9867362976074217,-2.2981271743774414,-5.8336944580078125,-1.297529697418213,-1.772892951965332,-0.4957814216613769,-0.0075955390930175
71,-3.1517696380615234,-1.9867362976074217,-2.2981271743774414,-5.8336944580078125,-1.297529697418213,-1.772892951965332,-0.4957814216613769,-0.0075955390930175
72,-3.1517696380615234,-1.9867362976074217,-2.2981271743774414,-5.8336944580078125,-1.297529697418213,-1.772892951965332,-0.4957814216613769,-0.0075955390930175
73,-3.1517696380615234,-1.9867362976074217,-2.2981271743774414,-5.8336944580078125,-1.297529697418213,-1.772892951965332,-0.4957814216613769,-0.0075955390930175
74,-3.1517696380615234,-1.9867362976074217,-2.2981271743774414,-5.8336944580078125,-1.297529697418213,-1.772892951965332,-0.4957814216613769,-0.0075955390930175
75,-3.1517696380615234,-1.9867362976074217,-2.2981271743774414,-5.8336944580078125,-1.297529697418213,-1.772892951965332,-0.4957814216613769,-0.0075955390930175
76,-3.1517696380615234,-1.9867362976074217,-2.2981271743774414,-5.8336944580078125,-1.297529697418213,-1.772892951965332,-0.4957814216613769,-0.0075955390930175
77,-3.1517696380615234,-1.9867362976074217,-2.2981271743774414,-5.8336944580078125,-1.297529697418213,-1.772892951965332,-0.4957814216613769,-0.0075955390930175
78,-3.1517696380615234,-1.9867362976074217,-2.2981271743774414,-5.8336944580078125,-1.297529697418213,-1.772892951965332,-0.4957814216613769,-0.0075955390930175
79,-3.1517696380615234,-1.9867362976074217,-2.2981271743774414,-5.8336944580078125,-1.297529697418213,-1.772892951965332,-0.4957814216613769,-0.0075955390930175
80,-3.1517696380615234,-1.9867362976074217,-2.2981271743774414,-5.8336944580078125,-1.297529697418213,-1.772892951965332,-0.4957814216613769,-0.0075955390930175
81,-3.1517696380615234,-1.9867362976074217,-2.2981271743774414,-5.8336944580078125,-1.297529697418213,-1.772892951965332,-0.4957814216613769,-0.0075955390930175
82,-3.1517696380615234,-1.9867362976074217,-2.2981271743774414,-5.8336944580078125,-1.297529697418213,-1.772892951965332,-0.4957814216613769,-0.0075955390930175
83,-3.1517696380615234,-1.9867362976074217,-2.2981271743774414,-5.8336944580078125,-1.297529697418213,-1.772892951965332,-0.4957814216613769,-0.0075955390930175
84,-3.1517696380615234,-1.9867362976074217,-2.2981271743774414,-5.8336944580078125,-1.297529697418213,-1.772892951965332,-0.4957814216613769,-0.0075955390930175
85,-3.1517696380615234,-1.9867362976074217,-2.2981271743774414,-5.8336944580078125,-1.297529697418213,-1.772892951965332,-0.4957814216613769,-0.0075955390930175
86,-3.1517696380615234,-1.9867362976074217,-2.2981271743774414,-5.8336944580078125,-1.297529697418213,-1.772892951965332,-0.4957814216613769,-0.0075955390930175
87,-3.1517696380615234,-1.9867362976074217,-2.2981271743774414,-5.8336944580078125,-1.297529697418213,-1.772892951965332,-0.4957814216613769,-0.0075955390930175
88,-3.1517696380615234,-1.9867362976074217,-2.2981271743774414,-5.8336944580078125,-1.297529697418213,-1.772892951965332,-0.4957814216613769,-0.0075955390930175
89,-3.1517696380615234,-1.9867362976074217,-2.2981271743774414,-5.8336944580078125,-1.297529697418213,-1.772892951965332,-0.4957814216613769,-0.0075955390930175
90,-3.1517696380615234,-1.9867362976074217,-2.2981271743774414,-5.8336944580078125,-1.297529697418213,-1.772892951965332,-0.4957814216613769,-0.0075955390930175
91,-3.1517696380615234,-1.9867362976074217,-2.2981271743774414,-5.8336944580078125,-1.297529697418213,-1.772892951965332,-0.4957814216613769,-0.0075955390930175
92,-3.1517696380615234,-1.9867362976074217,-2.2981271743774414,-5.8336944580078125,-1.297529697418213,-1.772892951965332,-0.4957814216613769,-0.0075955390930175
93,-3.1517696380615234,-1.9867362976074217,-2.2981271743774414,-5.8336944580078125,-1.297529697418213,-1.772892951965332,-0.4957814216613769,-0.0075955390930175
94,-3.1517696380615234,-1.9867362976074217,-2.2981271743774414,-5.8336944580078125,-1.297529697418213,-1.772892951965332,-0.4957814216613769,-0.0075955390930175
95,-3.1517696380615234,-1.9867362976074217,-2.2981271743774414,-5.8336944580078125,-1.297529697418213,-1.772892951965332,-0.4957814216613769,-0.0075955390930175
96,-3.1517696380615234,-1.9867362976074217,-2.2981271743774414,-5.8336944580078125,-1.297529697418213,-1.772892951965332,-0.4957814216613769,-0.0075955390930175
97,-3.1517696380615234,-1.9867362976074217,-2.2981271743774414,-5.8336944580078125,-1.297529697418213,-1.772892951965332,-0.4957814216613769,-0.0075955390930175
98,-3.1517696380615234,-1.9867362976074217,-2.2981271743774414,-5.8336944580078125,-1.297529697418213,-1.772892951965332,-0.4957814216613769,-0.0075955390930175
99,-3.1517696380615234,-1.9867362976074217,-2.2981271743774414,-5.8336944580078125,-1.297529697418213,-1.772892951965332,-0.4957814216613769,-0.0075955390930175
100,-3.1517696380615234,-1.9867362976074217,-2.2981271743774414,-5.8336944580078125,-1.297529697418213,-1.772892951965332,-0.4957814216613769,-0.0075955390930175
101,-3.1517696380615234,-1.9867362976074217,-2.2981271743774414,-5.8336944580078125,-1.297529697418213,-1.772892951965332,-0.4957814216613769,-0.0075955390930175
102,-3.1517696380615234,-1.9867362976074217,-2.2981271743774414,-5.8336944580078125,-1.297529697418213,-1.772892951965332,-0.4957814216613769,-0.0075955390930175
103,-3.1517696380615234,-1.9867362976074217,-2.2981271743774414,-5.8336944580078125,-1.297529697418213,-1.772892951965332,-0.4957814216613769,-0.0075955390930175
104,-3.1517696380615234,-1.9867362976074217,-2.2981271743774414,-5.8336944580078125,-1.297529697418213,-1.772892951965332,-0.4957814216613769,-0.0075955390930175
105,-3.1517696380615234,-1.9867362976074217,-2.2981271743774414,-5.8336944580078125,-1.297529697418213,-1.772892951965332,-0.4957814216613769,-0.0075955390930175
106,-3.1517696380615234,-1.9867362976074217,-2.2981271743774414,-5.8336944580078125,-1.297529697418213,-1.772892951965332,-0.4957814216613769,-0.0075955390930175
107,-3.1517696380615234,-1.9867362976074217,-2.2981271743774414,-5.8336944580078125,-1.297529697418213,-1.772892951965332,-0.4957814216613769,-0.0075955390930175
108,-3.1517696380615234,-1.9867362976074217,-2.2981271743774414,-5.8336944580078125,-1.297529697418213,-1.772892951965332,-0.4957814216613769,-0.0075955390930175
109,-3.1517696380615234,-1.9867362976074217,-2.2981271743774414,-5.8336944580078125,-1.297529697418213,-1.772892951965332,-0.4957814216613769,-0.0075955390930175
110,-3.1517696380615234,-1.9867362976074217,-2.2981271743774414,-5.8336944580078125,-1.297529697418213,-1.772892951965332,-0.4957814216613769,-0.0075955390930175
111,-3.1517696380615234,-1.9867362976074217,-2.2981271743774414,-5.8336944580078125,-1.297529697418213,-1.772892951965332,-0.4957814216613769,-0.0075955390930175
112,-3.1517696380615234,-1.9867362976074217,-2.2981271743774414,-5.8336944580078125,-1.297529697418213,-1.772892951965332,-0.4957814216613769,-0.0075955390930175
113,-3.1517696380615234,-1.9867362976074217,-2.2981271743774414,-5.8336944580078125,-1.297529697418213,-1.772892951965332,-0.4957814216613769,-0.0075955390930175
114,-3.1517696380615234,-1.9867362976074217,-2.2981271743774414,-5.8336944580078125,-1.297529697418213,-1.772892951965332,-0.4957814216613769,-0.0075955390930175
115,-3.1517696380615234,-1.9867362976074217,-2.2981271743774414,-5.8336944580078125,-1.297529697418213,-1.772892951965332,-0.4957814216613769,-0.0075955390930175
116,-3.1517696380615234,-1.9867362976074217,-2.2981271743774414,-5.8336944580078125,-1.297529697418213,-1.772892951965332,-0.4957814216613769,-0.0075955390930175
117,-3.1517696380615234,-1.9867362976074217,-2.2981271743774414,-5.8336944580078125,-1.297529697418213,-1.772892951965332,-0.4957814216613769,-0.0075955390930175
118,-3.1517696380615234,-1.9867362976074217,-2.2981271743774414,-5.8336944580078125,-1.297529697418213,-1.772892951965332,-0.4957814216613769,-0.0075955390930175
119,-3.1517696380615234,-1.9867362976074217,-2.2981271743774414,-5.8336944580078125,-1.297529697418213,-1.772892951965332,-0.4957814216613769,-0.0075955390930175
120,-3.1517696380615234,-1.9867362976074217,-2.2981271743774414,-5.8336944580078125,-1.297529697418213,-1.772892951965332,-0.4957814216613769,-0.0075955390930175
121,-3.1517696380615234,-1.9867362976074217,-2.2981271743774414,-5.8336944580078125,-1.297529697418213,-1.772892951965332,-0.4957814216613769,-0.0075955390930175
122,-3.1517696380615234,-1.9867362976074217,-2.2981271743774414,-5.8336944580078125,-1.297529697418213,-1.772892951965332,-0.4957814216613769,-0.0075955390930175
123,-3.1517696380615234,-1.9867362976074217,-2.2981271743774414,-5.8336944580078125,-1.297529697418213,-1.772892951965332,-0.4957814216613769,-0.0075955390930175
124,-3.1517696380615234,-1.9867362976074217,-2.2981271743774414,-5.8336944580078125,-1.297529697418213,-1.772892951965332,-0.4957814216613769,-0.0075955390930175
125,-3.1517696380615234,-1.9867362976074217,-2.2981271743774414,-5.8336944580078125,-1.297529697418213,-1.772892951965332,-0.4957814216613769,-0.0075955390930175
126,-3.1517696380615234,-1.9867362976074217,-2.2981271743774414,-5.8336944580078125,-1.297529697418213,-1.772892951965332,-0.4957814216613769,-0.0075955390930175
127,-3.1517696380615234,-1.9867362976074217,-2.2981271743774414,-5.8336944580078125,-1.297529697418213,-1.772892951965332,-0.4957814216613769,-0.0075955390930175
128,-3.1517696380615234,-1.9867362976074217,-2.2981271743774414,-5.8336944580078125,-1.297529697418213,-1.772892951965332,-0.4957814216613769,-0.0075955390930175
129,-3.1517696380615234,-1.9867362976074217,-2.2981271743774414,-5.8336944580078125,-1.297529697418213,-1.772892951965332,-0.4957814216613769,-0.0075955390930175
130,-3.1517696380615234,-1.9867362976074217,-2.2981271743774414,-5.8336944580078125,-1.297529697418213,-1.772892951965332,-0.4957814216613769,-0.0075955390930175
131,-3.1517696380615234,-1.9867362976074217,-2.2981271743774414,-5.8336944580078125,-1.297529697418213,-1.772892951965332,-0.4957814216613769,-0.0075955390930175
132,-3.1517696380615234,-1.9867362976074217,-2.2981271743774414,-5.8336944580078125,-1.297529697418213,-1.772892951965332,-0.4957814216613769,-0.0075955390930175
133,-3.1517696380615234,-1.9867362976074217,-2.2981271743774414,-5.8336944580078125,-1.297529697418213,-1.772892951965332,-0.4957814216613769,-0.0075955390930175
134,-3.1517696380615234,-1.9867362976074217,-2.2981271743774414,-5.8336944580078125,-1.297529697418213,-1.772892951965332,-0.4957814216613769,-0.0075955390930175
135,-3.1517696380615234,-1.9867362976074217,-2.2981271743774414,-5.8336944580078125,-1.297529697418213,-1.772892951965332,-0.4957814216613769,-0.0075955390930175
136,-3.1517696380615234,-1.9867362976074217,-2.2981271743774414,-5.8336944580078125,-1.297529697418213,-1.772892951965332,-0.4957814216613769,-0.0075955390930175
137,-3.1517696380615234,-1.9867362976074217,-2.2981271743774414,-5.8336944580078125,-1.297529697418213,-1.772892951965332,-0.4957814216613769,-0.0075955390930175
138,-3.1517696380615234,-1.9867362976074217,-2.2981271743774414,-5.8336944580078125,-1.297529697418213,-1.772892951965332,-0.4957814216613769,-0.0075955390930175
139,-3.1517696380615234,-1.9867362976074217,-2.2981271743774414,-5.8336944580078125,-1.297529697418213,-1.772892951965332,-0.4957814216613769,-0.0075955390930175
140,-3.1517696380615234,-1.9867362976074217,-2.2981271743774414,-5.8336944580078125,-1.297529697418213,-1.772892951965332,-0.4957814216613769,-0.0075955390930175
141,-3.1517696380615234,-1.9867362976074217,-2.2981271743774414,-5.8336944580078125,-1.297529697418213,-1.772892951965332,-0.4957814216613769,-0.0075955390930175
142,-3.1517696380615234,-1.9867362976074217,-2.2981271743774414,-5.8336944580078125,-1.297529697418213,-1.772892951965332,-0.4957814216613769,-0.0075955390930175
143,-3.1517696380615234,-1.9867362976074217,-2.2981271743774414,-5.8336944580078125,-1.297529697418213,-1.772892951965332,-0.4957814216613769,-0.0075955390930175
144,-3.1517696380615234,-1.9867362976074217,-2.2981271743774414,-5.8336944580078125,-1.297529697418213,-1.772892951965332,-0.4957814216613769,-0.0075955390930175
145,-3.1517696380615234,-1.9867362976074217,-2.2981271743774414,-5.8336944580078125,-1.297529697418213,-1.772892951965332,-0.4957814216613769,-0.0075955390930175
146,-3.1517696380615234,-1.9867362976074217,-2.2981271743774414,-5.8336944580078125,-1.297529697418213,-1.772892951965332,-0.4957814216613769,-0.0075955390930175
147,-3.1517696380615234,-1.9867362976074217,-2.2981271743774414,-5.8336944580078125,-1.297529697418213,-1.772892951965332,-0.4957814216613769,-0.0075955390930175
148,-3.1517696380615234,-1.9867362976074217,-2.2981271743774414,-5.8336944580078125,-1.297529697418213,-1.772892951965332,-0.4957814216613769,-0.0075955390930175
149,-3.1517696380615234,-1.9867362976074217,-2.2981271743774414,-5.8336944580078125,-1.297529697418213,-1.772892951965332,-0.4957814216613769,-0.0075955390930175
150,-3.1517696380615234,-1.9867362976074217,-2.2981271743774414,-5.8336944580078125,-1.297529697418213,-1.772892951965332,-0.4957814216613769,-0.0075955390930175
151,-3.1517696380615234,-1.9867362976074217,-2.2981271743774414,-5.8336944580078125,-1.297529697418213,-1.772892951965332,-0.4957814216613769,-0.0075955390930175
152,-3.1517696380615234,-1.9867362976074217,-2.2981271743774414,-5.8336944580078125,-1.297529697418213,-1.772892951965332,-0.4957814216613769,-0.0075955390930175
153,-3.1517696380615234,-1.9867362976074217,-2.2981271743774414,-5.8336944580078125,-1.297529697418213,-1.772892951965332,-0.4957814216613769,-0.0075955390930175
154,-3.1517696380615234,-1.9867362976074217,-2.2981271743774414,-5.8336944580078125,-1.297529697418213,-1.772892951965332,-0.4957814216613769,-0.0075955390930175
155,-3.1517696380615234,-1.9867362976074217,-2.2981271743774414,-5.8336944580078125,-1.297529697418213,-1.772892951965332,-0.4957814216613769,-0.0075955390930175
156,-3.1517696380615234,-1.9867362976074217,-2.2981271743774414,-5.8336944580078125,-1.297529697418213,-1.772892951965332,-0.4957814216613769,-0.0075955390930175
157,-3.1517696380615234,-1.9867362976074217,-2.2981271743774414,-5.8336944580078125,-1.297529697418213,-1.772892951965332,-0.4957814216613769,-0.0075955390930175
158,-3.1517696380615234,-1.9867362976074217,-2.2981271743774414,-5.8336944580078125,-1.297529697418213,-1.772892951965332,-0.4957814216613769,-0.0075955390930175
159,-3.1517696380615234,-1.9867362976074217,-2.2981271743774414,-5.8336944580078125,-1.297529697418213,-1.772892951965332,-0.4957814216613769,-0.0075955390930175
160,-3.1517696380615234,-1.9867362976074217,-2.2981271743774414,-5.8336944580078125,-1.297529697418213,-1.772892951965332,-0.4957814216613769,-0.0075955390930175
161,-3.1517696380615234,-1.9867362976074217,-2.2981271743774414,-5.8336944580078125,-1.297529697418213,-1.772892951965332,-0.4957814216613769,-0.0075955390930175
162,-3.1517696380615234,-1.9867362976074217,-2.2981271743774414,-5.8336944580078125,-1.297529697418213,-1.772892951965332,-0.4957814216613769,-0.0075955390930175
163,-3.1517696380615234,-1.9867362976074217,-2.2981271743774414,-5.8336944580078125,-1.297529697418213,-1.772892951965332,-0.4957814216613769,-0.0075955390930175
164,-3.1517696380615234,-1.9867362976074217,-2.2981271743774414,-5.8336944580078125,-1.297529697418213,-1.772892951965332,-0.4957814216613769,-0.0075955390930175
165,-3.1517696380615234,-1.9867362976074217,-2.2981271743774414,-5.8336944580078125,-1.297529697418213,-1.772892951965332,-0.4957814216613769,-0.0075955390930175
166,-3.1517696380615234,-1.9867362976074217,-2.2981271743774414,-5.8336944580078125,-1.297529697418213,-1.772892951965332,-0.4957814216613769,-0.0075955390930175
167,-3.1517696380615234,-1.9867362976074217,-2.2981271743774414,-5.8336944580078125,-1.297529697418213,-1.772892951965332,-0.4957814216613769,-0.0075955390930175
168,-3.1517696380615234,-1.9867362976074217,-2.2981271743774414,-5.8336944580078125,-1.297529697418213,-1.772892951965332,-0.4957814216613769,-0.0075955390930175
169,-3.1517696380615234,-1.9867362976074217,-2.2981271743774414,-5.8336944580078125,-1.297529697418213,-1.772892951965332,-0.4957814216613769,-0.0075955390930175
170,-3.1517696380615234,-1.9867362976074217,-2.2981271743774414,-5.8336944580078125,-1.297529697418213,-1.772892951965332,-0.4957814216613769,-0.0075955390930175
171,-3.1517696380615234,-1.9867362976074217,-2.2981271743774414,-5.8336944580078125,-1.297529697418213,-1.772892951965332,-0.4957814216613769,-0.0075955390930175
172,-3.1517696380615234,-1.9867362976074217,-2.2981271743774414,-5.8336944580078125,-1.297529697418213,-1.772892951965332,-0.4957814216613769,-0.0075955390930175
173,-3.1517696380615234,-1.9867362976074217,-2.2981271743774414,-5.8336944580078125,-1.297529697418213,-1.772892951965332,-0.4957814216613769,-0.0075955390930175
